#PageRankData 0
# PageRank computation data result
# Copyright (C) 2012 Hitoshi Yamauchi
#
# result_index pagerank sorted_permulation_index
#
550 6.85223e-05 1229
551 0.00404681 1773
552 0.000349802 109
553 0.000287617 1178
554 0.000126189 422
558 7.24385e-05 110
559 8.26247e-05 370
560 0.00053512 1442
561 0.000254328 1725
566 4.83988e-05 1798
570 1.74833e-05 308
571 0.000169728 1126
572 7.3612e-05 855
573 0.00524083 212
574 0.000826394 1134
576 0.00113182 922
578 0.000176077 489
579 2.41512e-05 592
580 5.63837e-05 690
581 0.000346117 647
582 0.000508681 375
586 0.000447401 805
587 2.24763e-05 1419
588 0.000936201 651
590 0.000303528 271
591 6.12223e-05 876
599 0.000850598 971
601 0.000101544 1800
602 0.00443087 476
605 0.000318398 1181
607 0.00209422 1389
608 0.00153462 322
611 2.69273e-05 674
613 0.000366285 1796
614 1.79203e-05 1089
615 0.00110028 802
618 1.5118e-05 848
619 0.000879067 622
621 0.000471682 221
622 0.00432885 580
623 0.000103487 626
624 0.00180323 969
626 0.0023686 311
628 0.000402214 1222
629 0.000436001 1368
631 5.69112e-05 1164
634 0.000644569 478
635 0.000229806 1502
636 5.28021e-05 223
644 0.000197644 1216
646 0.000538166 1083
648 0.000343118 299
649 0.00114224 1393
650 0.000980692 134
651 7.55005e-05 854
653 0.000557792 445
654 0.000408606 1785
659 0.000527282 1096
662 0.000103933 163
663 0.000164524 559
665 0.000136782 78
666 0.00231198 395
667 0.000643178 791
668 0.000163562 1488
669 0.000648261 1301
670 9.32689e-05 1812
671 0.00714977 1709
672 0.000392305 1101
673 0.00049769 1400
674 0.00118009 948
675 0.000106992 960
676 6.37202e-05 1352
677 0.00061605 664
678 2.93928e-05 1017
679 0.00252777 1323
680 0.000443945 590
683 0.000292347 510
689 0.00148296 1784
690 0.000364993 435
691 3.60395e-05 1505
692 2.53966e-05 634
694 0.000335216 494
695 5.05911e-05 1077
700 0.000164537 1675
702 0.00115183 377
704 0.000946154 1325
707 0.000140469 438
708 0.0037804 211
711 0.000565075 1501
712 0.000233625 576
713 0.00091163 631
714 0.000233625 753
717 0.000743686 789
718 0.000144568 853
721 0.000333351 116
722 0.000634675 1414
724 9.7201e-05 1225
726 0.000219745 1185
727 0.000226969 606
729 2.65245e-05 637
731 0.000315546 1495
736 6.30298e-05 205
737 3.3253e-05 416
738 2.80066e-05 981
739 3.08592e-05 149
742 0.000321121 798
744 6.65575e-05 1044
746 0.000164607 841
750 0.00045975 816
751 0.000338708 716
757 0.000795844 1143
758 0.000230602 69
759 4.61197e-05 603
760 0.0015302 228
763 0.000387219 406
764 4.56138e-05 964
767 2.53966e-05 1430
768 2.15428e-05 978
769 0.000225592 1242
771 8.68804e-05 1427
773 1.59868e-05 817
775 0.000683234 1536
781 5.78189e-05 983
786 0.000218681 34
789 0.00055916 1189
790 8.5929e-05 691
791 5.98389e-05 1188
794 0.000166709 747
795 6.68789e-05 349
796 0.000106992 744
798 0.000114369 427
799 0.000711589 1713
800 0.000221246 331
803 2.05152e-05 499
809 0.0006149 347
813 0.000348707 1724
814 4.58993e-05 885
815 0.000954084 730
819 0.003393 380
821 0.00121328 1280
823 0.000157529 788
825 0.00103008 1550
826 0.000646279 440
828 8.66666e-05 1303
830 0.000498747 1268
831 0.000135773 1637
832 0.000383726 712
833 0.000245208 357
838 0.000269415 419
841 0.000483208 822
842 0.000756834 1622
843 0.000106992 629
846 0.000106992 573
848 0.000742726 1357
850 0.000183354 701
851 0.000628648 1204
853 0.00103008 568
855 0.00019415 1691
856 2.1108e-05 597
857 0.000179181 1136
858 0.000812771 1803
861 0.00113366 1208
865 4.02645e-05 796
866 8.28733e-05 541
867 0.000360047 627
869 6.34013e-05 150
870 0.00132341 1084
871 0.000296344 912
872 9.98562e-05 1760
873 5.8035e-05 1182
875 5.13344e-05 1286
877 2.76702e-05 1529
879 8.29448e-05 1261
880 4.77611e-05 797
882 6.12223e-05 574
887 0.000351417 1167
888 0.0071804 972
889 0.000121225 1708
891 0.000404058 1733
892 3.60395e-05 1248
894 2.53966e-05 373
895 0.000240021 1158
896 0.000378347 409
898 1.59868e-05 340
899 2.19089e-05 282
900 3.30067e-05 1312
902 0.000343758 1720
903 0.00279767 1452
905 0.000287683 1014
908 0.00011698 585
909 0.000297889 173
911 0.000894072 1037
912 0.000106992 671
913 0.000839585 662
914 0.000248358 1503
917 0.000171675 244
919 0.000115899 335
920 0.000109687 743
921 0.00380017 954
924 3.12693e-05 1172
928 0.000173312 877
929 0.000438783 292
933 0.000242943 106
934 0.00115262 1751
937 0.00092331 1347
939 2.87763e-05 1584
942 0.00117618 342
943 2.58688e-05 219
945 0.00712688 1097
946 0.000750408 1234
947 0.000151826 1166
948 3.74289e-05 1099
951 0.000241884 21
953 0.000179646 158
955 0.000643941 1250
958 1.6555e-05 1041
959 4.5311e-05 1157
960 0.00145984 643
961 1.67536e-05 1755
962 2.58004e-05 1336
966 0.000379858 256
967 0.000252793 1239
972 6.89077e-05 1444
973 0.000392908 305
974 7.32055e-05 1091
975 0.000761648 1697
976 0.000117724 635
977 0.000289782 51
979 0.000406742 1460
985 0.000218681 1518
988 3.17816e-05 57
989 0.000150949 429
990 0.00280073 1645
991 0.000494712 353
998 1.81683e-05 1321
1002 0.000274704 6
1005 9.4776e-05 518
1007 0.00331776 1439
1008 0.0069329 1048
1009 0.00016006 194
1010 0.0001374 255
1014 0.000141727 818
1018 0.000114408 1332
1019 3.23071e-05 41
1020 0.000139763 1350
1021 0.000209887 540
1023 2.96778e-05 1317
1024 6.29846e-05 434
1025 0.00119225 973
1026 3.25251e-05 222
1028 5.96209e-05 1563
1029 1.70047e-05 1461
1033 0.000221501 1308
1035 0.0011042 644
1036 8.54975e-05 198
1037 0.000487329 1130
1039 0.000595133 118
1043 0.00119397 323
1045 0.00216841 1432
1047 0.00013101 1260
1049 0.00233279 820
1051 0.000154275 991
1052 0.000190744 1602
1057 0.000129339 998
1069 0.000403661 1374
1071 4.38094e-05 216
1072 2.14188e-05 393
1073 0.00216841 801
1074 0.00150218 132
1075 0.000412848 1062
1076 0.000246928 599
1078 0.000223451 206
1083 0.000313287 7
1087 9.93337e-05 1348
1089 0.000799717 306
1090 4.60127e-05 1095
1094 0.000202422 360
1096 0.000221189 1135
1098 3.08636e-05 1409
1100 0.0027183 1623
1101 0.00118052 1701
1102 5.32606e-05 486
1105 0.000217964 1674
1106 0.000604122 329
1107 2.94493e-05 705
1108 0.000262854 719
1109 9.74011e-05 153
1111 0.000208767 649
1112 0.000611386 80
1115 0.000574377 1719
1116 3.19331e-05 159
1117 0.00073242 1738
1121 6.70192e-05 630
1122 0.000153294 1050
1123 0.00165608 203
1124 0.000852872 1683
1125 0.000199891 554
1126 0.000158151 955
1128 0.00160778 341
1129 0.00029267 785
1132 0.000546128 513
1133 9.0337e-05 1269
1134 9.09961e-05 1042
1135 0.00010528 75
1139 7.34173e-05 16
1140 0.000765031 463
1142 0.000106992 1754
1143 0.000922069 549
1144 0.000229713 930
1149 0.000980864 328
1150 0.000282109 151
1153 0.00254536 767
1154 0.000603538 1644
1155 0.000280936 837
1157 0.000449493 197
1158 0.000304581 508
1159 0.000106992 352
1160 0.000106992 697
1162 0.000684595 857
1163 2.53966e-05 775
1164 3.60395e-05 1469
1165 0.000718239 11
1167 5.41579e-05 1685
1168 0.00239077 399
1174 0.00011928 103
1175 6.94345e-05 431
1176 0.00031647 505
1177 8.26292e-05 113
1178 7.26592e-05 141
1179 0.000184917 45
1180 0.00117742 176
1181 0.000202636 467
1183 0.000309889 71
1184 1.5118e-05 22
1188 8.50773e-05 831
1189 0.000109653 1322
1190 5.89359e-05 1422
1191 0.000853455 700
1192 0.00021459 1163
1193 3.53024e-05 1287
1195 0.00011554 1266
1196 0.000852474 645
1197 0.000592902 318
1198 0.000343098 245
1199 0.000611708 363
1203 0.000417684 1039
1204 0.000732319 28
1206 0.000319671 781
1207 0.000979134 449
1208 0.000755373 1497
1210 0.000505716 179
1211 5.08637e-05 1695
1212 0.000717858 790
1213 2.12987e-05 1277
1214 2.39885e-05 725
1216 6.93892e-05 752
1217 1.75932e-05 1465
1219 0.000322162 1659
1220 0.000514199 737
1221 0.000476642 460
1223 0.000369356 1672
1224 0.00308777 1282
1225 0.000917565 272
1227 0.000113571 1702
1228 0.00042655 287
1229 0.00019862 1450
1230 0.000907613 1440
1231 2.1108e-05 765
1232 0.000154275 420
1233 0.000170744 1353
1234 0.000170744 304
1235 0.000105264 1031
1238 0.00156445 1035
1239 0.00012687 471
1245 0.00278974 1762
1246 4.04949e-05 336
1247 0.000106992 628
1251 0.000541925 1296
1252 4.21939e-05 958
1253 0.000770971 686
1254 0.000203268 1330
1255 0.000108553 394
1256 0.000260729 1564
1257 0.00022163 366
1259 0.000109432 379
1261 0.000981359 760
1263 0.000543933 868
1264 0.000113541 63
1265 0.000103701 1241
1268 0.000877233 239
1270 0.000106992 1661
1271 7.26479e-05 1578
1276 0.00283855 90
1277 8.39009e-05 1026
1278 0.00192887 202
1279 3.82095e-05 1667
1282 6.92932e-05 1735
1284 0.000141986 1346
1287 0.00102197 1492
1288 0.000262466 642
1289 0.000258091 390
1290 0.000341594 966
1291 2.30272e-05 632
1292 1.95042e-05 314
1293 5.80558e-05 1007
1295 0.000921373 611
1301 0.000653849 1355
1309 0.000110222 746
1310 9.73508e-05 385
