#PageRankData 0
# PageRank computation data result
# Copyright (C) 2012 Hitoshi Yamauchi
#
# result_index pagerank sorted_permulation_index
#
3276 1.97633e-05 1167
3277 0.000300186 1674
3278 5.02354e-05 1756
3284 2.0324e-05 1544
3285 0.000429033 557
3286 0.000156218 1229
3289 0.000133616 332
3290 8.05148e-05 633
3291 0.000198723 680
3302 0.000132709 1106
3303 4.97856e-05 1678
3310 5.09771e-05 146
3311 4.2875e-05 452
3312 0.000566382 1720
3313 0.00022907 710
3314 2.69385e-05 1110
3319 0.000217469 454
3323 0.000118826 100
3329 2.53696e-05 958
3332 2.19197e-05 979
3338 0.000133616 1750
3339 0.000468908 790
3343 0.000220726 348
3345 4.50075e-05 1079
3346 7.84671e-05 1045
3350 3.54848e-05 76
3355 9.6507e-05 437
3362 0.00120992 957
3363 0.000382771 1473
3364 0.000133616 434
3367 0.000196026 251
3376 0.00376191 294
3382 4.53506e-05 1339
3384 2.96336e-05 1410
3385 0.000197118 1119
3386 0.000152167 1350
3389 0.00101682 1718
3390 2.93387e-05 777
3394 0.000133616 1982
3395 2.69385e-05 1014
3398 0.000549358 936
3404 2.3927e-05 1122
3415 0.001193 1512
3416 0.000915878 607
3417 0.00178712 2063
3418 0.00367993 1210
3419 0.00215085 1801
3420 0.000944574 1483
3421 0.0121465 390
3422 0.000915878 1951
3426 9.67963e-05 83
3427 3.2583e-05 2017
3429 0.00012221 125
3433 0.000135824 498
3435 0.000468744 1175
3441 2.57965e-05 924
3443 8.56017e-05 1685
3449 2.36719e-05 1020
3456 3.66994e-05 2039
3462 0.000249501 1055
3468 0.000432377 1675
3469 0.000217797 1727
3471 0.000955157 1962
3473 0.000174582 1226
3475 0.00316858 1830
3477 0.000156129 674
3478 0.000563037 1495
3479 3.61835e-05 1776
3482 0.000117061 1936
3483 0.000379572 1603
3485 0.000870743 254
3487 0.000131042 624
3489 0.000641064 735
3492 3.92022e-05 21
3493 5.80029e-05 383
3494 0.000102832 404
3496 0.000250322 518
3497 0.000187869 819
3499 6.3957e-05 154
3503 3.2583e-05 1695
3505 0.000102246 1464
3508 0.000156472 1031
3511 0.00056154 92
3513 0.00028823 416
3516 0.000281027 297
3517 0.000262676 1680
3518 0.00349733 521
3520 0.00103894 956
3521 0.000133616 120
3522 0.000133616 661
3523 0.000371781 628
3525 2.80693e-05 1701
3531 0.000626513 1540
3533 0.00026524 1717
3534 0.000700909 425
3537 0.000146337 268
3541 5.55263e-05 1281
3548 3.4599e-05 1784
3550 0.000805791 1942
3552 2.55156e-05 671
3554 5.97881e-05 1353
3565 0.000133616 929
3574 0.000173672 1360
3575 0.00174452 1908
3577 0.000303086 1529
3582 3.60293e-05 937
3584 0.000420476 1559
3586 0.000342912 767
3587 0.00051295 1371
3593 0.000153584 997
3595 0.00121885 901
3596 6.7334e-05 354
3598 0.000306535 455
3609 0.000884051 650
3610 0.000230452 1404
3611 0.000230452 152
3612 0.000435666 2067
3614 3.2016e-05 1017
3615 0.000296422 1422
3616 5.65882e-05 85
3620 0.000417542 570
3623 0.000105282 233
3630 4.13733e-05 1949
3632 0.000110063 816
3634 4.07238e-05 1443
3637 3.38853e-05 1702
3638 8.24319e-05 77
3639 0.000476685 217
3642 3.9382e-05 1279
3652 0.000258471 692
3653 0.000213674 990
3654 4.62167e-05 1425
3655 0.0031046 683
3656 0.00124538 356
3661 0.00019356 1408
3662 4.78173e-05 362
3663 0.000247417 1935
3673 6.15946e-05 263
3675 0.000143878 789
3676 4.61068e-05 1548
3680 2.9228e-05 284
3681 0.00124494 394
3683 0.000214227 1130
3690 0.000475066 1858
3692 0.00181946 820
3694 0.00329676 718
3696 0.000370722 868
3702 3.01337e-05 130
3703 0.000578738 1233
3704 0.000289821 147
3705 0.000132883 27
3706 4.09661e-05 1549
3711 0.000850951 30
3712 0.000101266 765
3717 6.22486e-05 1096
3723 0.000197106 1238
3724 5.74397e-05 1870
3725 7.60948e-05 685
3730 5.0874e-05 847
3732 5.77413e-05 1372
3734 0.000462133 1900
3735 0.000220656 252
3736 0.00303778 2051
3738 4.30758e-05 1311
3739 0.000180165 163
3745 6.14231e-05 267
3746 4.70677e-05 258
3747 6.96244e-05 235
3754 4.57033e-05 1855
3755 2.38202e-05 1650
3763 0.000438849 144
3764 2.56975e-05 739
3766 0.00226424 533
3767 0.000166396 821
3768 0.000367207 205
3773 2.99577e-05 275
3775 3.54869e-05 510
3777 0.000143085 554
3781 0.00024866 133
3782 0.000914997 1910
3784 3.18059e-05 1925
3785 0.000126006 230
3788 0.00021845 556
3789 3.31791e-05 1134
3792 0.000443168 1633
3793 5.726e-05 1050
3794 0.0018505 843
3795 2.28785e-05 1651
3806 2.96648e-05 1391
3811 0.0119042 1208
3814 6.67152e-05 482
3819 3.4843e-05 78
3820 0.000124516 1895
3829 0.000136394 497
3831 0.000206203 1804
3834 0.000109045 1184
3835 0.00267092 1824
3849 0.000162108 1369
3850 6.97933e-05 111
3858 0.000327288 1670
3860 3.14812e-05 1993
3861 9.24107e-05 1817
3863 0.000108837 352
3864 2.0324e-05 1057
3870 0.0014119 222
3872 2.94023e-05 223
3875 2.60534e-05 507
3876 0.000997197 1570
3878 2.8812e-05 1668
3880 2.87573e-05 325
3882 0.000765221 1665
3887 9.60228e-05 1359
3888 5.76433e-05 461
3889 0.000107616 48
3894 0.000102117 248
3898 5.47107e-05 882
3899 0.000503539 475
3900 0.000212046 292
3902 2.40973e-05 933
3904 0.0001685 839
3909 5.69876e-05 1903
3911 2.48872e-05 365
3912 0.000260269 45
3913 0.000472705 886
3918 0.000171258 1469
3920 0.000149142 1984
3924 0.000404365 1035
3927 0.000279595 243
3929 0.000502046 1916
3930 4.2875e-05 862
3936 0.0023229 149
3937 3.52536e-05 1791
3946 0.000135016 544
3948 9.68954e-05 826
3951 0.000253948 1440
3954 0.000201154 852
3955 0.000381109 1897
3958 0.000272944 1439
3959 0.000200408 1214
3962 0.00144508 415
3966 0.000133616 494
3969 4.2875e-05 1653
3970 0.000133616 764
3972 0.000489017 594
3978 2.48057e-05 652
3979 0.000964816 118
3987 0.000106601 1891
3996 0.000207146 411
4000 0.000133616 1418
4001 0.000133616 1284
4005 0.000103502 560
4006 0.000133616 1521
4008 0.000125509 844
4009 0.000188647 286
4012 0.000165835 697
4014 0.000135255 555
4016 0.00043197 382
4018 0.000156174 324
4020 0.000173283 738
4022 4.77379e-05 1806
4024 8.24927e-05 469
4026 0.000133616 970
4027 0.000133616 695
4029 5.1264e-05 379
4030 0.000106583 1941
4031 5.1264e-05 1165
4034 0.00103039 2
4036 0.000103621 2061
4040 4.74529e-05 1820
4042 0.000133616 1560
4043 0.000133616 705
4046 0.000352446 528
4048 6.07914e-05 1520
4051 4.02017e-05 969
4052 0.000145864 234
4053 0.000162108 869
4056 0.0005508 1886
4059 0.000751007 1042
4061 0.00123921 1182
4062 5.95732e-05 835
4063 0.000904877 2005
4065 8.58133e-05 899
4066 8.64533e-05 731
4069 0.000190956 1887
4076 5.47107e-05 1562
4078 0.000105967 1133
4080 5.10731e-05 1963
4087 3.35058e-05 103
4095 0.00117545 1315
4097 5.98389e-05 1710
4098 7.28042e-05 645
4099 6.07914e-05 1805
4101 5.52746e-05 2018
4102 0.000156845 109
4103 0.00137513 814
4105 0.000498007 450
4107 2.83528e-05 1527
4108 0.000368779 256
4109 4.65797e-05 889
4113 0.000619465 173
4119 5.83915e-05 1152
4120 0.00265346 569
4122 5.47107e-05 788
4130 0.00162596 536
4131 0.000281079 1800
4140 0.000635912 1829
4141 0.000113408 1898
4148 0.000970608 720
4153 0.000804277 1854
4157 0.000264375 875
4158 2.34192e-05 1561
4159 8.84139e-05 951
4161 0.000246071 1047
4162 0.000239057 1448
4163 0.00114462 1524
4166 0.00012646 8
4173 0.000575607 283
4174 2.45474e-05 1497
4175 1.82073e-05 1746
4183 0.000144149 1902
4184 0.000226238 1865
4186 0.000133616 1007
4188 4.70551e-05 312
4196 3.2583e-05 638
4199 0.000298303 175
4200 0.000121237 441
4208 0.000428984 989
4210 3.50787e-05 315
4211 0.000359943 1356
4212 0.000204201 1325
4213 0.000372753 191
4215 0.000133616 137
4217 0.00027547 972
4218 0.000177187 1997
4220 0.000771894 961
4221 2.69385e-05 1779
4231 6.69181e-05 809
4232 0.000116003 1058
4240 0.000775087 1269
4247 7.19719e-05 1589
4252 0.000673649 456
4254 2.14616e-05 1896
4255 0.000845226 859
4256 0.000491848 2010
4257 0.000136232 1494
4260 0.000861379 2004
4261 4.42075e-05 1348
4268 0.00109098 104
4272 6.00334e-05 1558
4284 0.000319735 1939
4289 0.000337237 1029
4290 5.47107e-05 841
4294 0.00369576 1147
4299 0.00027667 1742
4300 0.000122539 433
4301 6.3957e-05 1016
4302 0.000217442 1028
4303 0.000361141 503
4307 5.1264e-05 596
4308 0.000256051 1899
4311 2.73109e-05 1236
4312 0.000137404 1513
4313 7.88494e-05 444
4314 8.23931e-05 771
4319 0.000133616 1142
4320 0.000133616 825
4321 7.25938e-05 1955
4322 2.45474e-05 1639
4323 0.00157768 815
4326 7.47617e-05 1948
4329 4.8612e-05 877
4334 0.000108179 262
4336 3.17162e-05 699
4337 4.50075e-05 1003
4342 2.67131e-05 759
4343 4.88493e-05 1724
4344 4.74129e-05 1946
4346 0.000381109 228
4347 0.00187296 1312
4348 2.06224e-05 121
4351 0.000870707 741
4354 2.13202e-05 592
4357 0.00011204 1983
4364 0.000378355 1295
4366 0.000335342 1323
4368 3.06095e-05 2026
4369 0.000131535 2015
4371 0.00100814 1430
4372 0.000153828 1449
4375 4.58078e-05 1607
4382 0.000103116 1766
4385 0.000102499 849
4388 4.96154e-05 547
4389 0.000237863 632
4390 0.000330893 440
4403 0.000531958 879
4404 0.00194861 418
4405 4.51581e-05 1506
4414 4.40952e-05 1447
4417 0.000184411 181
4418 6.66051e-05 791
4422 0.000107823 1258
4425 7.91304e-05 1437
4426 7.34895e-05 41
4428 7.67057e-05 219
4429 0.000169121 1796
4430 0.000421752 174
4431 0.00270181 743
4436 0.00357017 1458
4441 5.42048e-05 1699
4442 0.0030767 884
4446 0.000134689 1148
4447 9.33863e-05 524
4449 0.000292824 934
4451 0.00141744 1232
4453 0.000348377 1751
4454 0.000546355 1317
4456 0.000133616 1087
4458 0.00027249 490
4464 0.000206358 1370
4466 5.28521e-05 359
4484 0.00019289 2031
4487 0.000163738 1314
4488 0.000187629 919
4490 0.000146336 551
4498 2.97931e-05 1343
4500 0.000520591 1866
4501 2.50495e-05 67
4503 4.97323e-05 314
4507 0.000133616 1378
4508 0.000380633 553
4509 6.7334e-05 973
4510 2.50495e-05 1277
4513 0.000483417 1703
4515 2.70624e-05 1938
4518 0.000369455 1597
4519 0.000408023 273
4521 0.000998246 1254
4522 0.000283161 79
4526 5.57115e-05 69
4527 0.000243691 1450
4528 0.000137884 1952
4537 0.00059276 1836
4539 3.59025e-05 1373
4541 0.000168289 676
4542 0.000115366 962
4548 0.00016793 949
4549 4.96154e-05 828
4551 2.48628e-05 866
4552 6.07914e-05 476
4555 2.3927e-05 988
4556 0.000133616 1442
4560 4.3704e-05 537
4561 0.000807634 1913
4573 0.0132237 1509
4575 0.000133616 1460
4577 0.000551659 664
4580 2.18706e-05 375
4584 0.000186809 310
4585 3.06169e-05 520
4587 0.000374327 611
4591 0.000774982 1719
4594 0.000220726 300
4595 0.00336812 47
4597 0.00131657 378
4598 0.00375934 1567
4599 0.000889301 148
4600 0.000299746 950
4605 4.89231e-05 1578
4606 0.00061359 658
4612 0.000200482 129
4617 0.000270079 298
4621 0.00180216 745
4622 1.82073e-05 2001
4630 0.00333214 1080
4637 9.95536e-05 1715
4642 0.000138972 207
4643 0.00221885 1657
4646 0.000387495 1832
4649 0.000308406 1516
4650 0.000585908 1686
4654 6.33394e-05 2066
4658 0.000185314 742
4659 0.000558347 2032
4660 0.000133616 1421
4662 0.000133616 1423
4673 0.000307682 238
4675 0.000231708 1444
4680 3.9605e-05 1169
4681 0.000192789 1316
4682 0.000196556 1880
4683 0.00266539 126
4686 0.000100273 1160
4688 9.72709e-05 1059
4696 2.47074e-05 94
4701 8.36045e-05 1737
4702 0.000859798 2034
4703 4.34624e-05 1072
4704 4.83846e-05 1168
4707 5.14805e-05 1586
4711 0.000191889 526
4713 0.000323122 1070
4714 0.000482226 1550
4716 0.0003362 1605
4719 0.00034775 2023
4722 3.2583e-05 141
4723 3.2583e-05 432
4727 9.2512e-05 646
4737 2.30164e-05 728
4742 3.71578e-05 1839
4743 9.30845e-05 1626
4744 3.23381e-05 1533
4745 9.58413e-05 3
4749 0.000260514 1528
4751 0.000686167 467
4755 0.000667724 1656
4757 0.000131758 190
4762 0.000117182 785
4764 0.000261369 150
4767 0.00131818 291
4770 0.000130655 1990
4774 0.000585341 339
4775 0.000112606 1293
4776 0.000166922 1417
4777 0.000133616 117
4784 3.60502e-05 113
4785 4.00374e-05 380
4789 0.000118734 1426
4790 5.1264e-05 370
4795 4.46351e-05 1534
4798 3.2583e-05 1324
4799 0.000336715 1480
4805 1.88741e-05 1013
4806 4.21708e-05 1456
4808 4.2875e-05 401
4810 0.00013824 721
4811 0.000394937 1289
4813 0.000113922 2024
4814 0.000303117 1297
4817 2.62115e-05 1547
4819 0.00173592 1326
4820 5.83915e-05 504
4832 2.3606e-05 1190
4837 0.000112077 1555
4844 0.000105967 1101
4854 5.65882e-05 1991
4857 0.000733131 1770
4858 2.40686e-05 1181
4860 4.2875e-05 1151
4861 2.12664e-05 1775
4863 0.000291853 1972
4869 2.06224e-05 1531
4871 7.60448e-05 445
4872 0.00274588 178
4874 0.000537381 1971
4875 0.000156449 871
4876 0.000366344 1105
4879 5.16654e-05 1687
4883 0.000285825 1728
4886 0.000111583 421
4889 0.000124372 1504
4900 5.43328e-05 1556
4907 0.000130255 156
4911 3.2583e-05 1610
4912 2.50495e-05 1655
4914 0.00049302 1321
4915 6.27197e-05 613
4919 0.000234699 740
4921 3.99681e-05 675
4922 0.000117182 944
4923 4.43156e-05 457
4933 0.000328594 1114
4941 3.77904e-05 829
4943 0.00015103 377
4946 0.00135136 867
4950 0.000361283 1170
4957 0.000133616 1399
4958 0.000133616 1387
4962 0.00178913 1706
4964 5.01055e-05 122
4970 0.000358627 1692
4971 0.000236443 1912
4972 0.000251867 1924
4977 0.000133616 272
4979 6.54383e-05 376
4984 3.18557e-05 568
4990 0.000346726 696
4993 2.12478e-05 1005
4994 7.17184e-05 12
4999 2.82073e-05 1819
5005 2.43576e-05 1691
5006 0.000320223 1965
5008 0.000127677 1987
5009 5.79605e-05 336
5010 0.000499196 629
5011 0.000990212 512
5012 0.000262166 1280
5013 0.000209811 115
5019 0.000131738 1010
5020 2.3927e-05 453
5023 0.00316978 538
5024 0.000464287 484
5027 0.000286828 818
5028 0.000309809 1309
5029 2.48872e-05 1282
5031 0.000207303 579
5032 2.48441e-05 549
5033 0.000336243 1065
5035 6.07914e-05 212
5037 0.000367902 1431
5038 0.000324622 525
5045 0.000155254 1684
5053 4.50075e-05 1917
5058 2.83528e-05 56
5063 0.000217351 57
5068 0.00013863 1726
5071 0.000413189 326
5079 4.50075e-05 1646
5080 0.000115846 1286
5082 0.000589354 232
5083 0.000593125 279
5087 6.80732e-05 689
5099 0.000155717 1026
5105 0.00118958 802
5113 0.00213771 2029
5117 0.000180342 1231
5120 0.000110063 1108
5121 0.000754975 151
5122 0.0023308 1894
5123 0.000286632 220
5124 3.2583e-05 963
5125 3.2583e-05 229
5127 0.000214391 1888
5128 8.70051e-05 43
5131 0.00150569 1730
5132 0.00017093 2000
5135 0.000154322 599
5136 0.000397758 618
5138 5.89269e-05 1033
5139 0.00017222 976
5140 0.000575343 1667
5144 0.002186 971
5150 7.39577e-05 2025
5151 0.000121539 136
5152 0.000313781 319
5157 0.000133616 1216
5160 9.65602e-05 975
5161 7.58854e-05 417
5163 8.13528e-05 530
5167 3.47887e-05 643
5168 0.00105219 1117
5169 0.000225538 803
5172 0.00074099 1225
5174 2.63809e-05 1683
5180 3.50787e-05 1263
5181 0.000207846 1601
5185 0.000133124 288
5189 1.98656e-05 713
5191 0.000133616 1334
5194 9.5425e-05 1183
5195 0.000495865 1389
5203 4.26043e-05 672
5204 7.93048e-05 414
5206 0.000257802 861
5208 0.000162464 1485
5209 0.000374582 1812
5212 9.64749e-05 1881
5214 2.60484e-05 198
5215 0.000245347 1112
5220 0.000350346 1349
5231 0.000532747 1807
5233 7.38845e-05 786
5234 0.000116744 1255
5235 0.00130334 608
5236 5.14655e-05 1283
5240 1.96849e-05 1445
5241 0.000211167 935
5244 2.26289e-05 1341
5247 5.47107e-05 887
5250 0.000169806 28
5251 0.000364893 597
5252 4.8996e-05 995
5255 0.000321261 53
5257 0.000603323 1074
5260 0.000297414 1075
5261 0.000940411 1237
5269 0.000194681 52
5275 0.00582351 1481
5276 0.000428984 1663
5281 0.000593436 1688
5282 0.000424561 850
5286 0.00106955 1664
5291 0.00274044 246
5293 0.000290516 1721
5294 0.000545568 2022
5297 0.00119467 1209
5298 7.36493e-05 1788
5302 0.000100311 1789
5303 2.78417e-05 1669
5304 0.000427286 374
5305 0.000103092 865
5307 0.000189983 1992
5310 2.88391e-05 160
5314 0.000257454 1275
5315 0.000148855 1743
5316 2.73607e-05 918
5317 0.000134401 550
5321 7.12602e-05 1338
5323 5.72429e-05 95
5326 0.00423297 805
5331 2.99577e-05 561
5338 2.88361e-05 838
5341 0.000102246 2042
5342 0.00219676 1530
5343 0.000447805 1973
5345 0.000132734 271
5348 0.000133616 355
5349 0.000133616 1358
5351 0.000327916 514
5360 0.000526186 727
5361 0.000224131 1067
5362 0.000444412 1141
5365 5.0874e-05 1617
5366 3.50787e-05 1543
5368 0.0024402 1305
5372 0.000133616 855
5373 0.000133616 2059
5374 0.000322473 15
5375 7.85334e-05 717
5378 7.71611e-05 723
5379 3.8722e-05 779
5381 0.000926945 1333
5382 0.000214791 1999
5384 8.26392e-05 1868
5386 0.00147944 1583
5388 0.000136811 1346
5394 3.90575e-05 1191
5395 9.6686e-05 1363
5396 6.7334e-05 459
5401 8.5933e-05 1195
5402 7.38482e-05 277
5404 6.41879e-05 798
5405 0.000101826 1298
5414 0.000494517 1860
5418 7.14715e-05 1869
5420 8.90664e-05 1366
5423 0.00112124 1054
5447 0.00112316 1367
5450 0.000718212 677
5454 0.0028782 703
5456 0.000108446 763
5459 0.000133616 1454
5464 9.95883e-05 1771
5470 0.00064064 1968
5477 4.2875e-05 1747
5478 5.47107e-05 756
5481 2.19197e-05 1249
5484 0.000293861 371
5485 8.73388e-05 1856
5490 4.00083e-05 796
5491 2.20416e-05 2045
5492 0.000225439 287
5495 0.00523222 19
5496 0.000596682 1863
5497 0.000341404 539
5501 0.00122466 896
5502 4.2875e-05 1518
5503 9.95883e-05 527
5504 0.00174311 598
5508 0.000216664 1592
5514 0.00151362 2055
5516 0.000256274 16
5517 0.000217182 1493
5518 0.00282652 780
5519 0.00036889 725
5520 0.000249601 626
5522 0.00023546 1197
5524 0.000103222 1173
5527 0.000115419 63
5529 0.00139223 1532
5532 5.64658e-05 760
5533 6.65289e-05 49
5535 0.000198723 1998
5536 8.05148e-05 458
5540 0.000109272 1811
5546 0.00109789 917
5550 0.000147617 1027
5555 0.000425175 1697
5556 6.24391e-05 1989
5558 0.000211167 1988
5559 6.32071e-05 1364
5568 0.000106111 1825
5572 0.00314677 313
5576 0.000120979 1213
5578 5.47107e-05 257
5579 0.000270901 1329
5582 0.000133616 1257
5585 6.34416e-05 1176
5587 0.000345395 176
5588 0.000521657 1585
5592 2.40686e-05 1590
5593 0.00186309 1722
5594 0.000661996 578
5598 2.3606e-05 2014
5602 0.000117182 438
5604 7.62544e-05 197
5609 0.000844155 1379
5612 4.21708e-05 1762
5613 0.000201695 1606
5617 0.000325009 1974
5618 2.83528e-05 44
5620 0.000626387 192
5624 0.000170509 303
5627 4.49079e-05 998
5629 4.50075e-05 1764
5630 3.17162e-05 2052
5631 2.48628e-05 1402
5638 0.000692977 101
5640 0.000142047 1652
5647 0.000225998 139
5650 0.000722131 1475
5651 0.000133616 1525
5652 0.000251197 9
5654 0.00369698 992
5659 0.000123973 1748
5661 6.18248e-05 167
5662 8.75662e-05 35
5667 0.000561146 947
5681 0.000206111 1376
5682 4.21708e-05 91
5683 2.60793e-05 1705
5689 2.62115e-05 1958
5691 4.79539e-05 649
5694 4.50597e-05 1199
5696 3.21632e-05 1608
5701 9.56353e-05 1757
5702 0.00465175 863
5704 0.000431063 1327
5706 0.000415778 808
5707 6.89159e-05 1215
5709 2.63913e-05 1700
5710 2.99577e-05 1961
5717 3.77904e-05 328
5718 5.21795e-05 2069
5721 0.000236549 1468
5724 0.000164095 1666
5725 6.6832e-05 429
5727 7.82624e-05 2020
5731 0.000361722 161
5732 0.000438607 1345
5734 0.000141415 127
5739 0.000292528 885
5740 6.70351e-05 170
5741 0.00109754 1048
5742 0.000249326 157
5743 0.00031684 772
5744 2.50402e-05 1835
5748 6.08031e-05 26
5749 0.000198364 398
5751 0.000119385 1076
5752 7.58467e-05 2071
5761 0.000394742 636
5763 2.29335e-05 1918
5776 1.96849e-05 1177
5784 3.2583e-05 1914
5791 4.96154e-05 910
5796 4.61603e-05 17
5797 3.70006e-05 74
5798 6.10045e-05 1615
5800 0.00147248 773
5802 0.000858575 940
5803 3.92022e-05 1499
5804 0.000184007 373
5805 5.76187e-05 797
5806 5.1264e-05 293
5807 0.000164432 462
5813 5.01055e-05 734
5814 0.000163295 1115
5819 0.00124252 2057
5821 0.000663634 164
5824 0.000355961 1539
5826 0.000117793 1707
5828 0.00197507 712
5829 0.000728372 714
5850 3.17162e-05 1745
5852 0.00036428 575
5862 0.000297829 1126
5866 2.76771e-05 488
5867 0.000154269 340
5876 0.000468025 487
5877 0.000626594 1113
5878 0.000155928 1537
5879 0.000247573 1709
5891 0.000101338 2058
5896 2.48441e-05 794
5897 0.000320408 1161
5900 0.000179026 1361
5902 2.70624e-05 75
5905 0.000382166 1815
5912 2.14104e-05 545
5920 2.04601e-05 1158
5926 2.99736e-05 184
5928 0.000190668 306
5933 7.95121e-05 609
5938 0.000225674 678
5939 0.000122393 1833
5944 0.000187742 2021
5954 0.000696165 180
5955 5.1264e-05 259
5956 0.000106583 1132
5960 0.00263851 134
5961 2.34192e-05 600
5963 0.000251579 1690
5965 2.24746e-05 509
5967 0.00234149 601
5969 0.00422389 1476
5971 0.001216 1631
